work_id,work_category,state,ida,mp_name_clean,constituency,elected_nominated,work_status,sanction_amount,total_expenditure,sanction_date,completion_date,has_sanction_record,has_completion_record,has_expenditure_record,data_source_flag,financial_utilization,expenditure_vs_sanction,n_expenditure_transactions,n_distinct_vendors,n_payment_success,n_payment_inprogress,mp_allocated_limit,project_size_bucket,elapsed_duration_days,project_duration_days,risk_score,risk_level,financial_risk_score,payment_risk_score,execution_risk_score,peer_anomaly_score,isolation_forest_score,duplicate_risk_score,anomaly_risk_score,n_components_available,negative_amount_score,vendor_concentration_score,rapid_disbursement_score,slow_disbursement_pace_score,payment_stall_score,expenditure_without_sanction_score,elapsed_percentile_in_peer_group,peer_group_tier,raw_max_similarity,most_similar_work_id,risk_reason_1,risk_reason_2,risk_reason_3
WS/MP18144/2024-2025/148064,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Sanction,200000.0,0.0,2025-01-04,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,608.0,,30.2,LOW,0.0,,75.69,25.0,18.15,12.59,21.575,4,0.0,,,,,,75.69,category+state+size,0.4197,WS/MP18144/2024-2025/148131,,,
WS/MP18144/2024-2025/148065,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,400000.0,0.0,2025-01-04,2025-10-30,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,medium,,299.0,8.46,LOW,0.0,,,35.64,7.33,5.86,21.485,3,0.0,,,,,,,category+state+size,0.1954,WS/MP18144/2024-2025/148067,,,
WS/MP18144/2024-2025/148066,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,200000.0,0.0,2025-01-04,2025-10-30,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,small,,299.0,6.33,LOW,0.0,,,25.0,11.5,1.09,18.25,3,0.0,,,,,,,category+state+size,0.0364,WS/MP18144/2024-2025/148064,,,
WS/MP18144/2024-2025/148067,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Sanction,200000.0,0.0,2025-01-04,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,608.0,,29.23,LOW,0.0,,75.69,25.0,18.15,6.27,21.575,4,0.0,,,,,,75.69,category+state+size,0.2091,WS/MP18144/2024-2025/148054,,,
WS/MP18144/2024-2025/148128,Normal/Others,Odisha,NUAPADA(DISTRICT COLLECTOR NUAPADA_IDA),MALVIKA DEVI,KALAHANDI,,Work partially Completed,200000.0,0.0,2024-12-09,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,634.0,,31.92,LOW,0.0,,81.02,25.0,19.69,11.95,22.345,4,0.0,,,,,,81.02,category+state+size,0.3983,WS/MP18144/2024-2025/141594,,,
WS/MP18144/2024-2025/148129,Normal/Others,Odisha,NUAPADA(DISTRICT COLLECTOR NUAPADA_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,200000.0,0.0,2024-12-09,2025-06-03,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,small,,176.0,7.26,LOW,0.0,,,25.0,5.35,9.93,15.175,3,0.0,,,,,,,category+state+size,0.331,WS/MP18144/2024-2025/148128,,,
WS/MP18144/2024-2025/148130,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Sanction,200000.0,0.0,2025-01-04,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,608.0,,28.44,LOW,0.0,,75.69,25.0,18.15,1.09,21.575,4,0.0,,,,,,75.69,category+state+size,0.0364,WS/MP18144/2024-2025/148064,,,
WS/MP18144/2024-2025/148131,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Sanction,200000.0,0.0,2025-01-04,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,608.0,,30.2,LOW,0.0,,75.69,25.0,18.15,12.59,21.575,4,0.0,,,,,,75.69,category+state+size,0.4197,WS/MP18144/2024-2025/148064,,,
WS/MP18144/2024-2025/148132,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Sanction,200000.0,0.0,2025-01-04,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,608.0,,29.71,LOW,0.0,,75.69,25.0,18.15,9.4,21.575,4,0.0,,,,,,75.69,category+state+size,0.3132,WS/MP18144/2025-2026/163493,,,
WS/MP18144/2024-2025/148133,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Vendor Identification,200000.0,0.0,2025-01-04,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,608.0,,28.74,LOW,0.0,,75.69,25.0,18.15,3.06,21.575,4,0.0,,,,,,75.69,category+state+size,0.1019,WS/MP18144/2024-2025/148059,,,
WS/MP18144/2024-2025/148134,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,200000.0,0.0,2025-01-04,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,608.0,,29.88,LOW,0.0,,75.69,25.0,18.15,10.46,21.575,4,0.0,,,,,,75.69,category+state+size,0.3487,WS/MP18144/2024-2025/148053,,,
WS/MP18144/2024-2025/148135,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,200000.0,0.0,2025-01-04,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,608.0,,28.93,LOW,0.0,,75.69,25.0,18.15,4.32,21.575,4,0.0,,,,,,75.69,category+state+size,0.1438,WS/MP18144/2024-2025/148134,,,
WS/MP18144/2024-2025/148136,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,200000.0,0.0,2025-01-04,2026-03-16,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,small,,436.0,9.97,LOW,0.0,,,25.0,22.12,9.53,23.560000000000002,3,0.0,,,,,,,category+state+size,0.3177,WS/MP18144/2024-2025/148053,,,
WS/MP18144/2024-2025/148137,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Vendor Identification,200000.0,0.0,2025-01-04,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,small,608.0,,29.43,LOW,0.0,,75.69,25.0,18.15,7.55,21.575,4,0.0,,,,,,75.69,category+state+size,0.2518,WS/MP18144/2024-2025/148059,,,
WS/MP18144/2025-2026/163489,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,200000.0,0.0,2025-04-02,2025-10-28,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,small,,209.0,6.33,LOW,0.0,,,25.0,5.42,5.67,15.21,3,0.0,,,,,,,category+state+size,0.1889,WS/MP18144/2025-2026/163587,,,
WS/MP18144/2025-2026/163490,Normal/Others,Odisha,NUAPADA(DISTRICT COLLECTOR NUAPADA_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,200000.0,0.0,2025-08-13,2025-09-08,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,small,,26.0,8.78,LOW,0.0,,,25.0,18.68,6.76,21.84,3,0.0,,,,,,,category+state+size,0.2255,WS/MP18144/2024-2025/148058,,,
WS/MP18144/2025-2026/163491,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Sanction,300000.0,0.0,2025-04-02,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,medium,520.0,,22.22,LOW,0.0,,63.58,0.0,10.48,9.4,5.24,4,0.0,,,,,,63.58,category+state+size,0.3134,WS/MP18144/2024-2025/148064,,,
WS/MP18144/2025-2026/163492,Normal/Others,Odisha,NUAPADA(DISTRICT COLLECTOR NUAPADA_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,200000.0,0.0,2025-09-17,2025-12-02,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,small,,76.0,8.31,LOW,0.0,,,25.0,13.39,8.61,19.195,3,0.0,,,,,,,category+state+size,0.2869,WS/MP18144/2025-2026/163587,,,
WS/MP18144/2025-2026/163493,Normal/Others,Odisha,NUAPADA(DISTRICT COLLECTOR NUAPADA_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,300000.0,0.0,2025-04-17,2025-08-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,medium,,123.0,3.34,LOW,0.0,,,0.0,7.5,9.4,3.75,3,0.0,,,,,,,category+state+size,0.3132,WS/MP18144/2024-2025/148132,,,
WS/MP18144/2025-2026/163494,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,500000.0,0.0,2025-04-02,2025-10-30,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,large,,211.0,8.28,LOW,0.0,,,0.0,2.89,35.07,1.445,3,0.0,,,,,,,category+state+size,0.6757,WS/MP18144/2025-2026/163495,,,
WS/MP18144/2025-2026/163495,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,500000.0,0.0,2025-04-02,2025-12-06,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,large,,248.0,8.64,LOW,0.0,,,0.0,5.08,35.07,2.54,3,0.0,,,,,,,category+state+size,0.6757,WS/MP18144/2025-2026/163494,,,
WS/MP18144/2025-2026/163496,Normal/Others,Odisha,NUAPADA(DISTRICT COLLECTOR NUAPADA_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,300000.0,0.0,2025-04-17,2025-06-10,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,medium,,54.0,3.35,LOW,0.0,,,0.0,13.68,4.8,6.84,3,0.0,,,,,,,category+state+size,0.1601,WS/MP18144/2025-2026/163586,,,
WS/MP18144/2025-2026/163580,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,200000.0,0.0,2025-04-02,2025-12-17,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,small,,259.0,6.76,LOW,0.0,,,25.0,8.74,5.11,16.87,3,0.0,,,,,,,category+state+size,0.1704,WS/MP18144/2025-2026/163489,,,
WS/MP18144/2025-2026/163581,Normal/Others,Odisha,NUAPADA(DISTRICT COLLECTOR NUAPADA_IDA),MALVIKA DEVI,KALAHANDI,,Work Completed,600000.0,0.0,2025-05-09,2026-02-27,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,large,,294.0,10.55,LOW,0.0,,,50.0,9.89,2.56,29.945,3,0.0,,,,,,,category+state+size,0.0854,WS/MP18144/2025-2026/163493,,,
WS/MP18144/2025-2026/163582,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Sanction,300000.0,0.0,2025-04-02,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,medium,520.0,,21.93,LOW,0.0,,63.58,0.0,10.48,7.55,5.24,4,0.0,,,,,,63.58,category+state+size,0.2517,WS/MP18144/2025-2026/163587,,,
WS/MP18144/2025-2026/163584,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,300000.0,0.0,2025-04-02,2025-10-28,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,medium,,209.0,1.92,LOW,0.0,,,0.0,3.28,6.17,1.64,3,0.0,,,,,,,category+state+size,0.2056,WS/MP18144/2024-2025/148136,,,
WS/MP18144/2025-2026/163585,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,300000.0,0.0,2025-04-02,2025-10-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,medium,,210.0,2.04,LOW,0.0,,,0.0,3.37,6.66,1.685,3,0.0,,,,,,,category+state+size,0.2221,WS/MP18144/2025-2026/163587,,,
WS/MP18144/2025-2026/163586,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,400000.0,0.0,2025-04-02,2025-11-12,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,medium,,224.0,7.56,LOW,0.0,,,35.64,2.27,5.6,18.955000000000002,3,0.0,,,,,,,category+state+size,0.1867,WS/MP18144/2025-2026/163587,,,
WS/MP18144/2025-2026/163587,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,300000.0,0.0,2025-04-02,2025-10-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,medium,,210.0,2.48,LOW,0.0,,,0.0,3.37,8.61,1.685,3,0.0,,,,,,,category+state+size,0.2869,WS/MP18144/2025-2026/163492,,,
WS/MP18144/2025-2026/163588,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,500000.0,0.0,2025-04-02,2026-03-29,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,large,,361.0,5.26,LOW,0.0,,,0.0,13.13,13.82,6.565,3,0.0,,,,,,,category+state+size,0.4607,WS/MP18144/2025-2026/163494,,,
WS/MP18144/2025-2026/163589,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Vendor Identification,400000.0,0.0,2025-04-02,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,medium,520.0,,25.53,LOW,0.0,,63.58,35.64,8.82,5.45,22.23,4,0.0,,,,,,63.58,category+state+size,0.1816,WS/MP18144/2025-2026/163587,,,
WS/MP18144/2025-2026/163590,Normal/Others,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,,Physical Inspection,300000.0,0.0,2025-04-02,2025-10-28,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,medium,,209.0,1.69,LOW,0.0,,,0.0,3.28,5.16,1.64,3,0.0,,,,,,,category+state+size,0.1719,WS/MP18144/2025-2026/163589,,,
WS/MP18144/2025-2026/175335,,,,,,,,,0.0,,2026-03-16,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/175336,,,,,,,,,0.0,,2026-03-16,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/175341,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/175344,,,,,,,,,0.0,,2025-10-29,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/175377,,,,,,,,,0.0,,2025-08-19,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/175379,,,,,,,,,0.0,,2025-08-19,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/175381,,,,,,,,,0.0,,2026-02-04,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/176318,,,,,,,,,0.0,,2025-06-11,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/176320,,,,,,,,,0.0,,2026-01-03,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/176321,,,,,,,,,0.0,,2026-03-25,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/176322,,,,,,,,,0.0,,2026-02-07,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/176323,,,,,,,,,0.0,,2025-10-29,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/176324,,,,,,,,,0.0,,2026-01-22,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/176326,,,,,,,,,0.0,,2025-10-29,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/194828,,,,,,,,,0.0,,2025-11-18,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/194832,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/194833,,,,,,,,,0.0,,2026-03-11,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/195738,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221322,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221323,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221324,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221325,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221326,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221327,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221328,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221329,,,,,,,,,0.0,,2025-10-30,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221330,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221331,,,,,,,,,0.0,,2025-10-30,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221332,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221333,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/221334,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/222334,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/222335,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/222336,,,,,,,,,0.0,,2025-10-28,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260346,,,,,,,,,0.0,,2026-03-26,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260348,,,,,,,,,0.0,,2026-03-26,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260349,,,,,,,,,0.0,,2026-03-23,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260350,,,,,,,,,0.0,,2026-03-25,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260351,,,,,,,,,0.0,,2026-03-25,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260352,,,,,,,,,0.0,,2026-03-25,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260353,,,,,,,,,0.0,,2026-03-25,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260354,,,,,,,,,0.0,,2026-03-23,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260355,,,,,,,,,0.0,,2026-03-25,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260356,,,,,,,,,0.0,,2026-03-26,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260357,,,,,,,,,0.0,,2026-03-26,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2025-2026/260358,,,,,,,,,0.0,,2026-03-26,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2026-2027/269138,,,,,,,,,0.0,,2026-07-24,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18144/2026-2027/269146,,,,,,,,,0.0,,2026-07-24,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18145/2024-2025/160337,Normal/Others,Odisha,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),BAIJAYANT PANDA,KENDRAPARA,,Physical Inspection,800000.0,0.0,2025-03-26,2025-11-12,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,large,,231.0,31.64,LOW,0.0,,,50.0,6.5,100.0,28.25,3,0.0,,,,,,,category+state+size,1.0,WS/MP18145/2025-2026/160338,,,
WS/MP18145/2025-2026/160336,Normal/Others,Odisha,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),BAIJAYANT PANDA,KENDRAPARA,,Physical Inspection,800000.0,0.0,2025-05-02,2025-09-08,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,large,,129.0,31.92,LOW,0.0,,,50.0,8.19,100.0,29.095,3,0.0,,,,,,,category+state+size,1.0,WS/MP18145/2025-2026/160346,,,
WS/MP18145/2025-2026/160338,Normal/Others,Odisha,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),BAIJAYANT PANDA,KENDRAPARA,,Sanction,800000.0,0.0,2025-06-06,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,large,455.0,,40.83,MEDIUM,0.0,,61.06,50.0,7.66,100.0,28.83,4,0.0,,,,,,61.06,category+state+size,1.0,WS/MP18145/2024-2025/160337,,,
WS/MP18145/2025-2026/160346,Normal/Others,Odisha,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),BAIJAYANT PANDA,KENDRAPARA,,Physical Inspection,800000.0,0.0,2025-05-01,2026-01-15,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,large,,259.0,31.95,LOW,0.0,,,50.0,8.34,100.0,29.17,3,0.0,,,,,,,category+state+size,1.0,WS/MP18145/2025-2026/160336,,,
WS/MP18145/2025-2026/160348,Normal/Others,Odisha,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),BAIJAYANT PANDA,KENDRAPARA,,Work partially Completed,800000.0,0.0,2025-05-20,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,large,472.0,,41.5,MEDIUM,0.0,,63.07,50.0,8.13,100.0,29.065,4,0.0,,,,,,63.07,category+state+size,1.0,WS/MP18145/2025-2026/160336,,,
WS/MP18145/2025-2026/160351,Normal/Others,Odisha,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),BAIJAYANT PANDA,KENDRAPARA,,Physical Inspection,800000.0,0.0,2025-05-20,2025-11-18,True,True,False,sanctioned+completed,0.0,-1.0,,,,,147000000.0,large,,182.0,31.18,LOW,0.0,,,50.0,3.74,100.0,26.87,3,0.0,,,,,,,category+state+size,1.0,WS/MP18145/2024-2025/160337,,,
WS/MP18145/2025-2026/160355,Normal/Others,Odisha,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),BAIJAYANT PANDA,KENDRAPARA,,Sanction,800000.0,0.0,2025-07-01,,True,False,False,sanctioned,0.0,-1.0,,,,,147000000.0,large,430.0,,38.98,LOW,0.0,,56.28,50.0,4.39,100.0,27.195,4,0.0,,,,,,56.28,category+state+size,1.0,WS/MP18145/2024-2025/160337,,,
WS/MP18145/2025-2026/185819,,,,,,,,,0.0,,2026-03-09,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18145/2025-2026/185842,,,,,,,,,0.0,,2026-01-19,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
WS/MP18145/2025-2026/185849,,,,,,,,,0.0,,2026-02-04,False,True,False,completed,,,,,,,,,,,0.0,LOW,,,,,0.0,,0.0,1,,,,,,,,global,,,,,
